InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV0240,P021,STRAWBERRY CERAMIC TRINKET BOX,12,2023-01-30 00:00:00,1.35,C1014,Germany
INV0240,P048,WOODLAND CHARLOTTE BAG,1,2023-01-30 00:00:00,11.43,C1014,Germany
INV0240,P076,LARGE MARSHMALLOW PINK T-LIGHT HOLDER,2,2023-01-30 00:00:00,1.4,C1014,Germany
INV0240,P080,KITCHEN METAL SIGN,2,2023-01-30 00:00:00,3.93,C1014,Germany
INV0240,P002,WHITE METAL LANTERN,1,2023-01-30 00:00:00,3.14,C1014,Germany
INV0240,P041,EDWARDIAN PARASOL RED,1,2023-01-30 00:00:00,6.11,C1014,Germany
INV0240,P029,LUNCH BAG RED RETROSPOT,2,2023-01-30 00:00:00,1.98,C1014,Germany
INV0241,P020,AIRLINE BAG VINTAGE WORLD CHAMPION,1,2023-11-22 00:00:00,4.83,C1018,United Kingdom
INV0241,P015,HOME BUILDING BLOCK WORD,3,2023-11-22 00:00:00,5.72,C1018,United Kingdom
INV0242,P010,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2023-08-10 00:00:00,3.91,C1027,United Kingdom
INV0242,P003,CREAM CUPID HEARTS COAT HANGER,1,2023-08-10 00:00:00,2.76,C1027,United Kingdom
INV0242,P023,RECYCLED GLASS CANDLEHOLDER BIRD,1,2023-08-10 00:00:00,2.55,C1027,United Kingdom
INV0242,P078,BATHROOM METAL SIGN,1,2023-08-10 00:00:00,4.16,C1027,United Kingdom
INV0242,P073,PLASTERS IN TIN SPACEBOY,1,2023-08-10 00:00:00,1.88,C1027,United Kingdom
INV0242,P005,HAND WARMER UNION JACK,1,2023-08-10 00:00:00,1.8,C1027,United Kingdom
INV0242,P012,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-08-10 00:00:00,3.9,C1027,United Kingdom
INV0243,P035,BLUE FELT CRAFT TRINKET BOX,4,2023-11-22 00:00:00,1.82,C1028,United Kingdom
INV0243,P047,ROUND SNACK BOXES SET OF 4 FRUITS,1,2023-11-22 00:00:00,9.63,C1028,United Kingdom
INV0244,P050,PINK RETROSPOT CHARLOTTE BAG,2,2023-12-15 00:00:00,11.98,C1013,United Kingdom
INV0244,P079,GARDEN METAL SIGN,1,2023-12-15 00:00:00,3.81,C1013,United Kingdom
INV0244,P051,ASSORTED ICE CREAM FRIDGE MAGNETS,2,2023-12-15 00:00:00,0.75,C1013,United Kingdom
INV0244,P062,FOLK ART STAR HANGING DECORATION,2,2023-12-15 00:00:00,2.04,C1013,United Kingdom
INV0245,P016,PARTY BUNTING,2,2023-12-31 00:00:00,5.04,C1009,United Kingdom
INV0245,P061,SET OF 3 FOLK ART BIRD ORNAMENTS,3,2023-12-31 00:00:00,6.48,C1009,United Kingdom
INV0245,P040,IVORY KITCHEN SCALES,3,2023-12-31 00:00:00,7.94,C1009,United Kingdom
INV0245,P056,CHRISTMAS HANGING HEART GLASS,2,2023-12-31 00:00:00,3.34,C1009,United Kingdom
INV0245,P021,STRAWBERRY CERAMIC TRINKET BOX,3,2023-12-31 00:00:00,1.29,C1009,United Kingdom
INV0245,P074,VICTORIAN SEWING BOX LARGE,4,2023-12-31 00:00:00,11.95,C1009,United Kingdom
INV0245,P064,FOLK ART CAT WALL PLAQUE,12,2023-12-31 00:00:00,6.75,C1009,United Kingdom
INV0246,P022,RECYCLED GLASS CANDLEHOLDER FERN,3,2023-11-08 00:00:00,2.68,C1042,Germany
INV0246,P063,FOLK ART OWL HANGING DECORATION,2,2023-11-08 00:00:00,2.01,C1042,Germany
INV0246,P058,RED RETRO NIGHT LIGHT,3,2023-11-08 00:00:00,3.7,C1042,Germany
INV0246,P076,LARGE MARSHMALLOW PINK T-LIGHT HOLDER,3,2023-11-08 00:00:00,1.24,C1042,Germany
INV0247,P074,VICTORIAN SEWING BOX LARGE,2,2023-03-31 00:00:00,12.35,C1005,United Kingdom
INV0247,P016,PARTY BUNTING,12,2023-03-31 00:00:00,4.66,C1005,United Kingdom
INV0248,P018,SAVE THE PLANET MUG,1,2023-02-09 00:00:00,1.3,C1037,United Kingdom
INV0248,P038,CHILDRENS CUTLERY CIRCUS PARADE,12,2023-02-09 00:00:00,4.65,C1037,United Kingdom
INV0248,P028,LUNCH BAG SUKI DESIGN,3,2023-02-09 00:00:00,2.39,C1037,United Kingdom
INV0248,P016,PARTY BUNTING,2,2023-02-09 00:00:00,4.36,C1037,United Kingdom
INV0248,P077,SWEETHEART CERAMIC TRINKET BOX,2,2023-02-09 00:00:00,1.31,C1037,United Kingdom
INV0248,P027,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-02-09 00:00:00,8.99,C1037,United Kingdom
INV0249,P042,EDWARDIAN PARASOL NATURAL,6,2023-06-14 00:00:00,5.45,C1015,United Kingdom
INV0249,P033,PINK FELT CRAFT TRINKET BOX,1,2023-06-14 00:00:00,1.7,C1015,United Kingdom
INV0249,P040,IVORY KITCHEN SCALES,3,2023-06-14 00:00:00,8.59,C1015,United Kingdom
INV0250,P049,RED RETROSPOT CHARLOTTE BAG,1,2023-11-21 00:00:00,10.47,C1038,United Kingdom
INV0250,P015,HOME BUILDING BLOCK WORD,1,2023-11-21 00:00:00,6.53,C1038,United Kingdom
INV0250,P022,RECYCLED GLASS CANDLEHOLDER FERN,2,2023-11-21 00:00:00,3.1,C1038,United Kingdom
INV0250,P047,ROUND SNACK BOXES SET OF 4 FRUITS,3,2023-11-21 00:00:00,10.11,C1038,United Kingdom
INV0250,P070,SILVER HANGING HEART T-LIGHT HOLDER,2,2023-11-21 00:00:00,2.89,C1038,United Kingdom
INV0250,P062,FOLK ART STAR HANGING DECORATION,2,2023-11-21 00:00:00,1.98,C1038,United Kingdom
INV0250,P031,DOORMAT HEARTS OF GLASS,1,2023-11-21 00:00:00,9.5,C1038,United Kingdom
INV0251,P067,KNITTED UNION FLAG OVEN GLOVE,2,2023-12-21 00:00:00,4.14,C1007,United Kingdom
INV0251,P074,VICTORIAN SEWING BOX LARGE,1,2023-12-21 00:00:00,10.48,C1007,United Kingdom
INV0251,P011,IVORY KNITTED MUG COSY,3,2023-12-21 00:00:00,1.59,C1007,United Kingdom
INV0251,P053,SPOTTY BUNTING,4,2023-12-21 00:00:00,4.6,C1007,United Kingdom
INV0251,P070,SILVER HANGING HEART T-LIGHT HOLDER,2,2023-12-21 00:00:00,2.96,C1007,United Kingdom
INV0251,P013,BOX OF VINTAGE JIGSAW BLOCKS,12,2023-12-21 00:00:00,5.92,C1007,United Kingdom
INV0251,P046,SET OF 4 KNICK KNACK TINS POPPIES,1,2023-12-21 00:00:00,7.46,C1007,United Kingdom
INV0251,P055,GINGERBREAD MAN COOKIE CUTTER,24,2023-12-21 00:00:00,1.11,C1007,United Kingdom
INV0252,P050,PINK RETROSPOT CHARLOTTE BAG,4,2023-03-08 00:00:00,11.44,C1022,United Kingdom
INV0252,P066,KNITTED UNION FLAG TEA COSY,2,2023-03-08 00:00:00,4.29,C1022,United Kingdom
INV0252,P012,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-03-08 00:00:00,3.85,C1022,United Kingdom
INV0252,P073,PLASTERS IN TIN SPACEBOY,3,2023-03-08 00:00:00,1.79,C1022,United Kingdom
INV0252,P004,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-03-08 00:00:00,3.62,C1022,United Kingdom
INV0252,P027,SET OF 3 CAKE TINS PANTRY DESIGN,3,2023-03-08 00:00:00,8.91,C1022,United Kingdom
INV0252,P010,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-03-08 00:00:00,3.81,C1022,United Kingdom
INV0253,P032,BAKING SET 9 PIECE RETROSPOT,2,2023-10-04 00:00:00,6.38,C1027,United Kingdom
INV0253,P067,KNITTED UNION FLAG OVEN GLOVE,1,2023-10-04 00:00:00,4.15,C1027,United Kingdom
INV0253,P058,RED RETRO NIGHT LIGHT,4,2023-10-04 00:00:00,4.43,C1027,United Kingdom
INV0253,P055,GINGERBREAD MAN COOKIE CUTTER,1,2023-10-04 00:00:00,1.26,C1027,United Kingdom
INV0253,P025,SET OF 4 PANTRY JELLY MOULDS,4,2023-10-04 00:00:00,3.64,C1027,United Kingdom
INV0253,P027,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-10-04 00:00:00,6.87,C1027,United Kingdom
INV0253,P014,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-10-04 00:00:00,6.39,C1027,United Kingdom
INV0253,P066,KNITTED UNION FLAG TEA COSY,3,2023-10-04 00:00:00,4.48,C1027,United Kingdom
INV0254,P007,ASSORTED COLOUR BIRD ORNAMENT,1,2023-07-21 00:00:00,1.45,C1017,United Kingdom
INV0254,P058,RED RETRO NIGHT LIGHT,24,2023-07-21 00:00:00,4.12,C1017,United Kingdom
INV0254,P033,PINK FELT CRAFT TRINKET BOX,3,2023-07-21 00:00:00,2.21,C1017,United Kingdom
INV0254,P075,SMALL MARSHMALLOW PINK T-LIGHT HOLDER,12,2023-07-21 00:00:00,0.75,C1017,United Kingdom
INV0254,P054,STARS GIFT TAPE,3,2023-07-21 00:00:00,0.75,C1017,United Kingdom
INV0254,P004,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-07-21 00:00:00,3.56,C1017,United Kingdom
INV0254,P074,VICTORIAN SEWING BOX LARGE,4,2023-07-21 00:00:00,10.43,C1017,United Kingdom
INV0254,P040,IVORY KITCHEN SCALES,2,2023-07-21 00:00:00,7.25,C1017,United Kingdom
INV0255,P005,HAND WARMER UNION JACK,1,2023-09-01 00:00:00,1.93,C1005,United Kingdom
INV0255,P057,CHRISTMAS TREE STAR DECORATION,1,2023-09-01 00:00:00,2.17,C1005,United Kingdom
INV0255,P056,CHRISTMAS HANGING HEART GLASS,4,2023-09-01 00:00:00,2.9,C1005,United Kingdom
INV0255,P009,POPPY'S PLAYHOUSE KITCHEN,4,2023-09-01 00:00:00,2.36,C1005,United Kingdom
INV0256,P067,KNITTED UNION FLAG OVEN GLOVE,1,2023-05-26 00:00:00,4.0,C1004,United Kingdom
INV0256,P050,PINK RETROSPOT CHARLOTTE BAG,1,2023-05-26 00:00:00,10.68,C1004,United Kingdom
INV0256,P013,BOX OF VINTAGE JIGSAW BLOCKS,3,2023-05-26 00:00:00,7.21,C1004,United Kingdom
INV0256,P021,STRAWBERRY CERAMIC TRINKET BOX,6,2023-05-26 00:00:00,1.41,C1004,United Kingdom
INV0256,P020,AIRLINE BAG VINTAGE WORLD CHAMPION,6,2023-05-26 00:00:00,4.11,C1004,United Kingdom
INV0256,P029,LUNCH BAG RED RETROSPOT,1,2023-05-26 00:00:00,2.21,C1004,United Kingdom
INV0256,P072,PLASTERS IN TIN WOODLAND ANIMALS,6,2023-05-26 00:00:00,1.78,C1004,United Kingdom
INV0256,P027,SET OF 3 CAKE TINS PANTRY DESIGN,3,2023-05-26 00:00:00,8.67,C1004,United Kingdom
INV0257,P040,IVORY KITCHEN SCALES,4,2023-07-11 00:00:00,7.85,C1022,United Kingdom
INV0257,P010,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-07-11 00:00:00,4.17,C1022,United Kingdom
INV0257,P072,PLASTERS IN TIN WOODLAND ANIMALS,2,2023-07-11 00:00:00,1.81,C1022,United Kingdom
INV0258,P070,SILVER HANGING HEART T-LIGHT HOLDER,2,2023-10-08 00:00:00,3.12,C1049,United Kingdom
INV0258,P077,SWEETHEART CERAMIC TRINKET BOX,1,2023-10-08 00:00:00,1.26,C1049,United Kingdom
INV0258,P039,MINI PAINT SET VINTAGE,12,2023-10-08 00:00:00,1.09,C1049,United Kingdom
INV0258,P048,WOODLAND CHARLOTTE BAG,1,2023-10-08 00:00:00,12.41,C1049,United Kingdom
INV0258,P072,PLASTERS IN TIN WOODLAND ANIMALS,4,2023-10-08 00:00:00,1.4,C1049,United Kingdom
INV0258,P005,HAND WARMER UNION JACK,2,2023-10-08 00:00:00,1.74,C1049,United Kingdom
INV0259,P045,VINTAGE SNAKES AND LADDERS,2,2023-05-06 00:00:00,4.27,C1005,United Kingdom
INV0259,P029,LUNCH BAG RED RETROSPOT,2,2023-05-06 00:00:00,1.83,C1005,United Kingdom
INV0259,P052,FUNNY ANIMAL MAGNETS PACK OF 6,1,2023-05-06 00:00:00,0.96,C1005,United Kingdom
INV0260,P049,RED RETROSPOT CHARLOTTE BAG,2,2023-07-08 00:00:00,9.97,C1029,United Kingdom
INV0260,P065,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-07-08 00:00:00,4.27,C1029,United Kingdom
INV0260,P071,PLASTERS IN TIN CIRCUS PARADE,1,2023-07-08 00:00:00,1.84,C1029,United Kingdom
INV0260,P031,DOORMAT HEARTS OF GLASS,1,2023-07-08 00:00:00,10.26,C1029,United Kingdom
INV0261,P003,CREAM CUPID HEARTS COAT HANGER,2,2023-03-17 00:00:00,2.89,C1027,United Kingdom
INV0261,P014,BOX OF VINTAGE ALPHABET BLOCKS,1,2023-03-17 00:00:00,6.64,C1027,United Kingdom
INV0261,P033,PINK FELT CRAFT TRINKET BOX,2,2023-03-17 00:00:00,2.12,C1027,United Kingdom
INV0261,P060,NIGHT LIGHT STAR T-LIGHT HOLDER,1,2023-03-17 00:00:00,4.19,C1027,United Kingdom
INV0261,P067,KNITTED UNION FLAG OVEN GLOVE,12,2023-03-17 00:00:00,3.62,C1027,United Kingdom
INV0261,P072,PLASTERS IN TIN WOODLAND ANIMALS,2,2023-03-17 00:00:00,1.77,C1027,United Kingdom
INV0261,P011,IVORY KNITTED MUG COSY,1,2023-03-17 00:00:00,1.81,C1027,United Kingdom
INV0262,P077,SWEETHEART CERAMIC TRINKET BOX,12,2023-06-03 00:00:00,1.36,C1027,United Kingdom
INV0262,P047,ROUND SNACK BOXES SET OF 4 FRUITS,6,2023-06-03 00:00:00,10.36,C1027,United Kingdom
INV0262,P069,PINK HANGING HEART T-LIGHT HOLDER,4,2023-06-03 00:00:00,2.83,C1027,United Kingdom
INV0263,P038,CHILDRENS CUTLERY CIRCUS PARADE,3,2023-05-20 00:00:00,4.49,C1014,Germany
INV0263,P048,WOODLAND CHARLOTTE BAG,4,2023-05-20 00:00:00,11.95,C1014,Germany
INV0263,P037,CHILDRENS CUTLERY SPACEBOY,1,2023-05-20 00:00:00,3.53,C1014,Germany
INV0263,P018,SAVE THE PLANET MUG,3,2023-05-20 00:00:00,1.42,C1014,Germany
INV0263,P064,FOLK ART CAT WALL PLAQUE,6,2023-05-20 00:00:00,5.07,C1014,Germany
INV0263,P041,EDWARDIAN PARASOL RED,6,2023-05-20 00:00:00,5.08,C1014,Germany
INV0264,P069,PINK HANGING HEART T-LIGHT HOLDER,2,2023-03-06 00:00:00,3.1,C1042,Germany
INV0264,P020,AIRLINE BAG VINTAGE WORLD CHAMPION,1,2023-03-06 00:00:00,4.49,C1042,Germany
INV0264,P075,SMALL MARSHMALLOW PINK T-LIGHT HOLDER,1,2023-03-06 00:00:00,0.93,C1042,Germany
INV0264,P013,BOX OF VINTAGE JIGSAW BLOCKS,2,2023-03-06 00:00:00,6.09,C1042,Germany
INV0265,P074,VICTORIAN SEWING BOX LARGE,12,2023-02-23 00:00:00,12.26,C1005,United Kingdom
INV0265,P066,KNITTED UNION FLAG TEA COSY,1,2023-02-23 00:00:00,3.42,C1005,United Kingdom
INV0265,P018,SAVE THE PLANET MUG,2,2023-02-23 00:00:00,1.32,C1005,United Kingdom
INV0265,P003,CREAM CUPID HEARTS COAT HANGER,2,2023-02-23 00:00:00,2.71,C1005,United Kingdom
INV0265,P020,AIRLINE BAG VINTAGE WORLD CHAMPION,1,2023-02-23 00:00:00,4.39,C1005,United Kingdom
INV0265,P070,SILVER HANGING HEART T-LIGHT HOLDER,6,2023-02-23 00:00:00,2.88,C1005,United Kingdom
INV0265,P017,JAZZ HEARTS ADDRESS BOOK,3,2023-02-23 00:00:00,1.41,C1005,United Kingdom
INV0265,P021,STRAWBERRY CERAMIC TRINKET BOX,2,2023-02-23 00:00:00,1.35,C1005,United Kingdom
INV0266,P009,POPPY'S PLAYHOUSE KITCHEN,1,2023-12-12 00:00:00,2.24,C1023,Belgium
INV0266,P050,PINK RETROSPOT CHARLOTTE BAG,1,2023-12-12 00:00:00,10.03,C1023,Belgium
INV0266,P072,PLASTERS IN TIN WOODLAND ANIMALS,3,2023-12-12 00:00:00,1.53,C1023,Belgium
INV0266,P028,LUNCH BAG SUKI DESIGN,2,2023-12-12 00:00:00,2.03,C1023,Belgium
INV0266,P015,HOME BUILDING BLOCK WORD,1,2023-12-12 00:00:00,5.51,C1023,Belgium
INV0267,P069,PINK HANGING HEART T-LIGHT HOLDER,1,2023-09-11 00:00:00,3.19,C1012,Spain
INV0267,P032,BAKING SET 9 PIECE RETROSPOT,1,2023-09-11 00:00:00,6.22,C1012,Spain
INV0267,P058,RED RETRO NIGHT LIGHT,2,2023-09-11 00:00:00,3.71,C1012,Spain
INV0267,P054,STARS GIFT TAPE,1,2023-09-11 00:00:00,0.57,C1012,Spain
INV0267,P077,SWEETHEART CERAMIC TRINKET BOX,3,2023-09-11 00:00:00,1.31,C1012,Spain
INV0267,P019,AIRLINE BAG VINTAGE JET SET WHITE,6,2023-09-11 00:00:00,3.98,C1012,Spain
INV0267,P005,HAND WARMER UNION JACK,1,2023-09-11 00:00:00,1.84,C1012,Spain
INV0267,P075,SMALL MARSHMALLOW PINK T-LIGHT HOLDER,4,2023-09-11 00:00:00,0.87,C1012,Spain
INV0268,P063,FOLK ART OWL HANGING DECORATION,1,2023-12-10 00:00:00,2.29,C1005,United Kingdom
INV0268,P078,BATHROOM METAL SIGN,1,2023-12-10 00:00:00,3.33,C1005,United Kingdom
INV0268,P020,AIRLINE BAG VINTAGE WORLD CHAMPION,1,2023-12-10 00:00:00,3.69,C1005,United Kingdom
INV0268,P019,AIRLINE BAG VINTAGE JET SET WHITE,2,2023-12-10 00:00:00,4.58,C1005,United Kingdom
INV0268,P038,CHILDRENS CUTLERY CIRCUS PARADE,4,2023-12-10 00:00:00,4.1,C1005,United Kingdom
INV0268,P062,FOLK ART STAR HANGING DECORATION,1,2023-12-10 00:00:00,2.4,C1005,United Kingdom
INV0268,P052,FUNNY ANIMAL MAGNETS PACK OF 6,4,2023-12-10 00:00:00,0.72,C1005,United Kingdom
INV0269,P066,KNITTED UNION FLAG TEA COSY,1,2023-02-17 00:00:00,4.39,C1049,United Kingdom
INV0269,P010,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-02-17 00:00:00,3.89,C1049,United Kingdom
INV0269,P079,GARDEN METAL SIGN,4,2023-02-17 00:00:00,3.47,C1049,United Kingdom
INV0269,P032,BAKING SET 9 PIECE RETROSPOT,2,2023-02-17 00:00:00,5.58,C1049,United Kingdom
INV0269,P035,BLUE FELT CRAFT TRINKET BOX,4,2023-02-17 00:00:00,2.24,C1049,United Kingdom
INV0269,P056,CHRISTMAS HANGING HEART GLASS,12,2023-02-17 00:00:00,2.83,C1049,United Kingdom
INV0269,P070,SILVER HANGING HEART T-LIGHT HOLDER,3,2023-02-17 00:00:00,3.03,C1049,United Kingdom
INV0269,P003,CREAM CUPID HEARTS COAT HANGER,12,2023-02-17 00:00:00,2.81,C1049,United Kingdom
INV0270,P037,CHILDRENS CUTLERY SPACEBOY,2,2023-12-02 00:00:00,4.49,C1017,United Kingdom
INV0270,P026,RETRO SPOT HEN PARTY NAPKINS,2,2023-12-02 00:00:00,0.74,C1017,United Kingdom
INV0270,P043,VINTAGE SNAP CARDS,3,2023-12-02 00:00:00,1.95,C1017,United Kingdom
INV0270,P070,SILVER HANGING HEART T-LIGHT HOLDER,3,2023-12-02 00:00:00,2.59,C1017,United Kingdom
INV0270,P042,EDWARDIAN PARASOL NATURAL,2,2023-12-02 00:00:00,6.0,C1017,United Kingdom
INV0270,P032,BAKING SET 9 PIECE RETROSPOT,1,2023-12-02 00:00:00,6.15,C1017,United Kingdom
INV0270,P008,POPPY'S PLAYHOUSE BEDROOM,6,2023-12-02 00:00:00,1.8,C1017,United Kingdom
INV0271,P080,KITCHEN METAL SIGN,1,2023-12-15 00:00:00,3.36,C1014,Germany
INV0271,P029,LUNCH BAG RED RETROSPOT,3,2023-12-15 00:00:00,2.2,C1014,Germany
INV0271,P030,LUNCH BAG CARS BLUE,6,2023-12-15 00:00:00,1.96,C1014,Germany
INV0271,P022,RECYCLED GLASS CANDLEHOLDER FERN,1,2023-12-15 00:00:00,2.7,C1014,Germany
INV0271,P033,PINK FELT CRAFT TRINKET BOX,12,2023-12-15 00:00:00,2.24,C1014,Germany
INV0272,P018,SAVE THE PLANET MUG,2,2023-11-12 00:00:00,1.09,C1021,United Kingdom
INV0272,P052,FUNNY ANIMAL MAGNETS PACK OF 6,3,2023-11-12 00:00:00,0.81,C1021,United Kingdom
INV0272,P037,CHILDRENS CUTLERY SPACEBOY,1,2023-11-12 00:00:00,3.75,C1021,United Kingdom
INV0272,P045,VINTAGE SNAKES AND LADDERS,2,2023-11-12 00:00:00,3.43,C1021,United Kingdom
INV0272,P077,SWEETHEART CERAMIC TRINKET BOX,1,2023-11-12 00:00:00,1.12,C1021,United Kingdom
INV0272,P014,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-11-12 00:00:00,6.18,C1021,United Kingdom
INV0272,P029,LUNCH BAG RED RETROSPOT,4,2023-11-12 00:00:00,2.32,C1021,United Kingdom
INV0273,P048,WOODLAND CHARLOTTE BAG,1,2023-03-28 00:00:00,11.68,C1014,Germany
INV0273,P071,PLASTERS IN TIN CIRCUS PARADE,2,2023-03-28 00:00:00,1.67,C1014,Germany
INV0273,P006,HAND WARMER RED POLKA DOT,1,2023-03-28 00:00:00,2.01,C1014,Germany
INV0273,P005,HAND WARMER UNION JACK,2,2023-03-28 00:00:00,2.11,C1014,Germany
INV0273,P020,AIRLINE BAG VINTAGE WORLD CHAMPION,4,2023-03-28 00:00:00,4.38,C1014,Germany
INV0273,P033,PINK FELT CRAFT TRINKET BOX,3,2023-03-28 00:00:00,1.85,C1014,Germany
INV0274,P060,NIGHT LIGHT STAR T-LIGHT HOLDER,3,2023-07-12 00:00:00,3.26,C1029,United Kingdom
INV0274,P073,PLASTERS IN TIN SPACEBOY,1,2023-07-12 00:00:00,1.46,C1029,United Kingdom
INV0274,P019,AIRLINE BAG VINTAGE JET SET WHITE,2,2023-07-12 00:00:00,3.83,C1029,United Kingdom
INV0274,P051,ASSORTED ICE CREAM FRIDGE MAGNETS,1,2023-07-12 00:00:00,0.95,C1029,United Kingdom
INV0274,P068,RED HANGING HEART T-LIGHT HOLDER,4,2023-07-12 00:00:00,3.01,C1029,United Kingdom
INV0275,P044,VINTAGE DOMINOES,1,2023-04-05 00:00:00,2.6,C1014,Germany
INV0275,P073,PLASTERS IN TIN SPACEBOY,1,2023-04-05 00:00:00,1.78,C1014,Germany
INV0275,P064,FOLK ART CAT WALL PLAQUE,1,2023-04-05 00:00:00,5.43,C1014,Germany
INV0275,P076,LARGE MARSHMALLOW PINK T-LIGHT HOLDER,1,2023-04-05 00:00:00,1.37,C1014,Germany
INV0275,P032,BAKING SET 9 PIECE RETROSPOT,1,2023-04-05 00:00:00,6.09,C1014,Germany
INV0275,P053,SPOTTY BUNTING,1,2023-04-05 00:00:00,5.38,C1014,Germany
INV0276,P024,RECYCLED GLASS CANDLEHOLDER DAISY,3,2023-02-04 00:00:00,3.04,C1018,United Kingdom
INV0276,P043,VINTAGE SNAP CARDS,1,2023-02-04 00:00:00,1.91,C1018,United Kingdom
INV0276,P056,CHRISTMAS HANGING HEART GLASS,2,2023-02-04 00:00:00,2.95,C1018,United Kingdom
INV0276,P052,FUNNY ANIMAL MAGNETS PACK OF 6,2,2023-02-04 00:00:00,0.83,C1018,United Kingdom
INV0277,P060,NIGHT LIGHT STAR T-LIGHT HOLDER,3,2023-01-10 00:00:00,4.15,C1042,Germany
INV0277,P016,PARTY BUNTING,1,2023-01-10 00:00:00,4.64,C1042,Germany
INV0277,P044,VINTAGE DOMINOES,1,2023-01-10 00:00:00,3.39,C1042,Germany
INV0277,P019,AIRLINE BAG VINTAGE JET SET WHITE,1,2023-01-10 00:00:00,3.81,C1042,Germany
INV0277,P045,VINTAGE SNAKES AND LADDERS,2,2023-01-10 00:00:00,3.41,C1042,Germany
INV0277,P028,LUNCH BAG SUKI DESIGN,3,2023-01-10 00:00:00,1.8,C1042,Germany
INV0277,P075,SMALL MARSHMALLOW PINK T-LIGHT HOLDER,2,2023-01-10 00:00:00,0.77,C1042,Germany
INV0278,P034,RED FELT CRAFT TRINKET BOX,1,2023-03-01 00:00:00,1.83,C1005,United Kingdom
INV0278,P011,IVORY KNITTED MUG COSY,1,2023-03-01 00:00:00,1.69,C1005,United Kingdom
INV0278,P056,CHRISTMAS HANGING HEART GLASS,1,2023-03-01 00:00:00,2.81,C1005,United Kingdom
INV0279,P045,VINTAGE SNAKES AND LADDERS,3,2023-06-10 00:00:00,3.33,C1014,Germany
INV0279,P059,BLUE RETRO NIGHT LIGHT,24,2023-06-10 00:00:00,4.01,C1014,Germany
INV0279,P068,RED HANGING HEART T-LIGHT HOLDER,3,2023-06-10 00:00:00,3.04,C1014,Germany
INV0279,P070,SILVER HANGING HEART T-LIGHT HOLDER,2,2023-06-10 00:00:00,2.87,C1014,Germany
INV0280,P043,VINTAGE SNAP CARDS,6,2023-02-12 00:00:00,2.09,C1042,Germany
INV0280,P012,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-02-12 00:00:00,4.76,C1042,Germany
INV0280,P036,CHILDRENS CUTLERY DOLLY GIRL,6,2023-02-12 00:00:00,3.95,C1042,Germany
INV0280,P067,KNITTED UNION FLAG OVEN GLOVE,6,2023-02-12 00:00:00,4.14,C1042,Germany
INV0280,P068,RED HANGING HEART T-LIGHT HOLDER,6,2023-02-12 00:00:00,2.85,C1042,Germany
INV0280,P006,HAND WARMER RED POLKA DOT,2,2023-02-12 00:00:00,1.85,C1042,Germany
INV0280,P051,ASSORTED ICE CREAM FRIDGE MAGNETS,1,2023-02-12 00:00:00,0.86,C1042,Germany
INV0280,P020,AIRLINE BAG VINTAGE WORLD CHAMPION,2,2023-02-12 00:00:00,3.85,C1042,Germany
INV0281,P005,HAND WARMER UNION JACK,1,2023-01-19 00:00:00,1.96,C1005,United Kingdom
INV0281,P022,RECYCLED GLASS CANDLEHOLDER FERN,2,2023-01-19 00:00:00,2.84,C1005,United Kingdom
INV0281,P029,LUNCH BAG RED RETROSPOT,4,2023-01-19 00:00:00,1.86,C1005,United Kingdom
INV0281,P050,PINK RETROSPOT CHARLOTTE BAG,3,2023-01-19 00:00:00,9.9,C1005,United Kingdom
INV0281,P075,SMALL MARSHMALLOW PINK T-LIGHT HOLDER,1,2023-01-19 00:00:00,0.97,C1005,United Kingdom
INV0281,P006,HAND WARMER RED POLKA DOT,1,2023-01-19 00:00:00,1.72,C1005,United Kingdom
INV0281,P069,PINK HANGING HEART T-LIGHT HOLDER,1,2023-01-19 00:00:00,3.11,C1005,United Kingdom
INV0281,P025,SET OF 4 PANTRY JELLY MOULDS,4,2023-01-19 00:00:00,3.21,C1005,United Kingdom
INV0282,P048,WOODLAND CHARLOTTE BAG,4,2023-02-14 00:00:00,9.71,C1042,Germany
INV0282,P001,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-02-14 00:00:00,3.33,C1042,Germany
INV0282,P065,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-02-14 00:00:00,4.01,C1042,Germany
INV0282,P046,SET OF 4 KNICK KNACK TINS POPPIES,3,2023-02-14 00:00:00,7.39,C1042,Germany
INV0282,P059,BLUE RETRO NIGHT LIGHT,2,2023-02-14 00:00:00,4.78,C1042,Germany
